Price,Type of property,City,Region,Area,Rooms,Bathrooms,Condition,Air conditioning,Garden,Furnished,Pool,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views
780000.0,Villa,Kiblia,Kairouan Ville,373,4,2,Good condition,no,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no
140000.0,House,Kairouan Ville,Kairouan Ville,100,3,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
850000.0,Apartment,Les Berges Du Lac 2,La Marsa,200,3,3,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no
450000.0,Apartment,Hammamet Nord,Hammamet,135,3,2,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
396000.0,Apartment,La Soukra,La Soukra,94,2,2,New,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
578000.0,Apartment,Les Jardins de Carthage,Le Kram,123,2,3,New,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no
185000.0,Apartment,Hammamet,Hammamet,40,1,1,New,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
350000.0,Apartment,Ain Zaghouan Nord,La Marsa,62,1,1,New,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
845000.0,Villa,Hammamet,Hammamet,345,4,3,New,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
265000.0,Apartment,La Marsa,La Marsa,65,2,1,Good condition,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
385000.0,Apartment,El Menzah 4,El Menzah,113,3,1,New,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
1380000.0,Villa,El Manar 1,El Menzah,600,4,3,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1300000.0,House,Chotrana 1,La Soukra,360,5,1,New,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no
1240000.0,Villa,El Manar 3,El Menzah,390,6,2,Due for reform,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
420000.0,Apartment,Les Jardins de Carthage,Le Kram,96,2,1,New,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
465000.0,Apartment,Les Jardins de Carthage,Le Kram,106,2,2,Good condition,yes,no,no,no,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
205200.0,Apartment,La Soukra,La Soukra,57,1,1,New,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
920000.0,Villa,Hammamet,Hammamet,360,4,4,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1050000.0,Villa,Hammamet,Hammamet,480,4,1,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
780000.0,Apartment,Hammamet Sud,Hammamet,270,3,2,Good condition,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
680000.0,Villa,Hammamet,Hammamet,305,3,2,New,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
564000.0,Apartment,Les Jardins de Carthage,Le Kram,120,2,3,New,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
2550000.0,Villa,Sidi El Mahrsi,Nabeul,1000,6,1,New,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
300000.0,Apartment,Hammamet Nord,Hammamet,100,2,1,New,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
635000.0,Apartment,Les Jardins de Carthage,Le Kram,138,2,3,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no
850000.0,Villa,Hammamet,Hammamet,320,3,4,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
740000.0,Villa,Hammamet,Hammamet,275,3,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
985000.0,Villa,Hammamet,Hammamet,345,4,4,New,no,yes,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
577000.0,Apartment,Les Jardins de Carthage,Le Kram,138,2,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
618000.0,Villa,Hammamet Nord,Hammamet,267,3,2,New,no,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no
555000.0,Apartment,Hammamet Nord,Hammamet,300,3,2,New,yes,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes
466000.0,Apartment,Les Jardins de Carthage,Le Kram,99,2,2,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
299000.0,Apartment,El Kantaoui,Hammam Sousse,100,2,1,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
341000.0,Apartment,El Kantaoui,Hammam Sousse,90,2,1,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
569000.0,Apartment,Cité Ennasr 2,Ariana Ville,220,3,3,Good condition,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
1390000.0,Villa,Cité Ennasr 2,Ariana Ville,420,6,2,Due for reform,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
469000.0,Villa,Cité Essaada,Ariana Ville,600,5,3,Good condition,yes,yes,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
1800000.0,Villa,Hammamet Sud,Hammamet,585,8,5,Good condition,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no
1650000.0,House,Chott Meriem,Akouda,451,5,1,New,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
590000.0,Apartment,Lebna,Sousse Jaouhara,167,2,1,New,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
800000.0,Villa,Hammamet,Hammamet,250,4,4,New,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
890000.0,Villa,Hammamet,Hammamet,412,3,4,New,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no
980000.0,Villa,Hammamet Nord,Hammamet,431,4,3,New,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes
626000.0,Apartment,Chotrana 1,La Soukra,153,3,3,New,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no
300000.0,Apartment,La Soukra,La Soukra,123,2,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
620000.0,Apartment,Les Berges Du Lac 1,La Marsa,140,3,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes
440000.0,Apartment,Chotrana 1,La Soukra,220,2,2,New,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no
870000.0,House,Cité El Khalil,La Marsa,352,4,3,Good condition,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no
400000.0,Apartment,Hammamet Nord,Hammamet,140,2,1,New,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no
750000.0,Apartment,Les Berges Du Lac 2,La Marsa,160,3,3,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,no
264650.0,Apartment,El Kantaoui,Hammam Sousse,67,1,1,New,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
550000.0,House,Raoued,Raoued,286,4,3,Good condition,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
457000.0,Apartment,El Kantaoui,Hammam Sousse,115,2,1,New,yes,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
189000.0,Apartment,Sousse Ville,Sousse Ville,66,1,1,New,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
302420.0,Apartment,El Kantaoui,Hammam Sousse,70,1,1,New,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
270000.0,House,Hammamet Nord,Hammamet,140,2,1,Due for reform,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
256358.0,Apartment,El Kantaoui,Hammam Sousse,64,1,1,New,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
686550.0,Apartment,El Kantaoui,Hammam Sousse,149,3,2,New,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,yes
310000.0,Apartment,Khezama,Sousse Jaouhara,142,3,1,New,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
250000.0,Apartment,Akouda,Akouda,110,3,1,New,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1020000.0,Villa,Bab Bhar,Tunis,442,6,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
889168.0,Apartment,La Marsa,La Marsa,138,2,3,New,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no
760000.0,Villa,Gammarth,La Marsa,350,5,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no
540000.0,Villa,Sidi Mansour,Sfax Ville,1440,5,3,Good condition,no,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes
280000.0,Apartment,Bou Mhel,Boumhel Bassatine,98,2,2,New,yes,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
372000.0,Apartment,Bou Mhel,Boumhel Bassatine,130,3,2,New,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
390000.0,Apartment,Bou Mhel,Boumhel Bassatine,122,3,2,New,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
320000.0,Apartment,Nabeul,Nabeul,95,2,1,Good condition,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,no,no,yes,no,no,yes,no,no,yes
644000.0,Apartment,El Kantaoui,Hammam Sousse,143,3,2,New,yes,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes
382725.0,Apartment,El Kantaoui,Hammam Sousse,95,2,2,New,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes
185000.0,Apartment,Chott Meriem,Akouda,55,1,1,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes
525350.0,Apartment,El Kantaoui,Hammam Sousse,133,3,2,New,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
329000.0,Apartment,Chott Meriem,Akouda,100,1,1,Good condition,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no
850000.0,Villa,Yasmine Hammamet,Hammamet,270,3,1,Good condition,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
548080.0,Apartment,El Kantaoui,Hammam Sousse,164,3,2,New,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
1250000.0,Villa,Hammamet Sud,Hammamet,630,4,2,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
324000.0,Apartment,Nouvelle Medina,Nouvelle Medina,169,2,2,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no
990000.0,House,Bellevue,Tunis,442,7,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
220000.0,Apartment,Ezzahra,Ezzahra,89,2,1,Good condition,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no
450000.0,Apartment,Les Jardins de Carthage,Le Kram,129,2,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no
1300000.0,Apartment,Les Berges Du Lac 2,La Marsa,220,3,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no
320000.0,Villa,Khezama Ouest,Khezama Ouest,176,3,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
549000.0,House,Khezama Ouest,Khezama Ouest,250,3,2,Due for reform,yes,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
288600.0,Apartment,Borj Louzir,La Soukra,111,2,1,New,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
950000.0,House,Sahloul,Sousse Jaouhara,350,8,5,New,no,yes,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
1100000.0,House,Sahloul,Sousse Ville,504,6,3,Good condition,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no
1190000.0,Villa,Rejiche,Rejiche,450,7,3,Good condition,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no
1500000.0,Apartment,Rejiche,Rejiche,420,11,5,Good condition,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
2500000.0,Villa,Gammarth,La Marsa,710,3,2,Good condition,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,yes,no,yes,no
500000.0,Apartment,La Soukra,La Soukra,167,2,2,Good condition,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,no
197600.0,Apartment,Borj Louzir,La Soukra,76,1,1,New,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
550000.0,Villa,Bellevue,El Ouardia,487,6,2,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
350000.0,Apartment,Bellevue,Tunis,208,5,1,New,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
310000.0,Apartment,Nouvelle Medina,Nouvelle Medina,132,3,2,New,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no
1570000.0,Villa,La Marsa,La Marsa,230,3,3,Good condition,yes,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,no,yes,no
255000.0,Apartment,Nouvelle Medina,Nouvelle Medina,107,2,2,New,yes,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no
590000.0,Villa,Cité Ennasr 1,Ariana Ville,250,4,2,Good condition,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
255000.0,Apartment,Nouvelle Medina,Nouvelle Medina,107,2,2,New,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no
350000.0,Apartment,La Soukra,La Soukra,136,4,2,Good condition,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
411000.0,Apartment,Sahloul,Sousse Ville,142,3,2,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no
270000.0,Apartment,Nouvelle Medina,Nouvelle Medina,114,2,2,New,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no
440000.0,Apartment,Sahloul,Sousse Ville,148,3,2,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
200000.0,Apartment,Mornag,Mornag,59,1,1,New,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
1600000.0,Villa,Khezama Ouest,Khezama Ouest,500,4,4,New,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no
430000.0,Apartment,Khezama Ouest,Khezama Ouest,165,3,2,Good condition,yes,no,no,no,yes,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,yes
520000.0,Apartment,Cité de la Plage,Hammam Sousse,205,3,3,New,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no
820000.0,Villa,Yasmine Hammamet,Hammamet,377,4,4,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no
1050000.0,House,El Menzah 8,Ariana Ville,542,5,3,Good condition,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
850000.0,House,Le Bardo,Le Bardo,463,6,2,Good condition,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
485000.0,House,Hammamet,Hammamet,425,3,1,Good condition,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
300000.0,Villa,Cité Erriadh,La Marsa,110,3,1,Good condition,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
618934.0,Apartment,Les Jardins de Carthage,Le Kram,117,2,1,New,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
141000.0,Apartment,Bou Mhel,Boumhel Bassatine,47,1,1,New,yes,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no
685000.0,Apartment,Les Jardins de Carthage,Le Kram,137,2,2,New,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no
160000.0,Apartment,Bou Mhel,Boumhel Bassatine,53,1,1,New,yes,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no
590000.0,Apartment,Hammamet,Hammamet,147,3,3,Good condition,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
830000.0,Villa,Hammamet,Hammamet,288,4,3,Good condition,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
300000.0,House,Hergla,Hergla,180,3,1,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
800000.0,Villa,Hergla,Hergla,352,5,4,Good condition,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no
200000.0,Apartment,Mornag,Mornag,92,2,1,New,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
1900000.0,Villa,Hammamet,Hammamet,1500,4,1,New,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1000000.0,Villa,Hammamet,Hammamet,391,3,3,New,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
140000.0,Apartment,Mornag,Mornag,59,1,1,New,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
580000.0,Villa,Hammamet,Hammamet,180,3,3,New,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
980000.0,Villa,Hammamet Nord,Hammamet,250,4,1,New,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
1100000.0,Villa,Hammamet,Hammamet,430,4,1,New,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1100000.0,Villa,Hammamet,Hammamet,347,4,1,New,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
205000.0,Apartment,Mornag,Mornag,95,2,1,New,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
950000.0,Villa,Hammamet,Hammamet,360,4,3,New,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no
223000.0,Apartment,Nouvelle Medina,Nouvelle Medina,97,2,1,New,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no
250000.0,Apartment,Aouina,La Marsa,100,2,1,Good condition,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
155000.0,Apartment,Hammam El Ghezaz,Hammam El Ghezaz,60,1,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
210000.0,Apartment,Kélibia,Kélibia,84,2,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
520000.0,Apartment,Raoued,Raoued,245,4,2,Good condition,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
150000.0,Apartment,El Ouardia,El Ouardia,200,3,1,Good condition,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
495000.0,House,Hergla,Hergla,360,3,2,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no
190000.0,Apartment,Kélibia,Kélibia,168,2,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
320000.0,Villa,Kélibia,Kélibia,204,3,2,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
250000.0,Apartment,Chatt Meriem,Sousse Ville,65,1,1,New,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,no,yes
420000.0,Villa,Sidi Daoued,La Marsa,141,4,3,Good condition,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
1400000.0,House,La Soukra,La Soukra,520,6,2,Good condition,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
2116620.0,Apartment,La Marsa,La Marsa,279,4,4,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,no
1500000.0,Villa,Gammarth,La Marsa,350,5,3,New,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,yes,no
897000.0,Apartment,Les Jardins de Carthage,Le Kram,164,3,4,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no
1200000.0,Apartment,Les Berges Du Lac 2,La Marsa,220,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
1800000.0,Apartment,Les Berges Du Lac 1,La Marsa,240,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
853000.0,Apartment,Les Jardins de Carthage,Le Kram,161,4,3,New,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no
700000.0,Villa,Sousse Ville,Sousse Ville,750,11,7,Good condition,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
375000.0,Apartment,Avenue Khezama,Avenue Khezama,160,3,2,Good condition,yes,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes
322000.0,Apartment,El Kantaoui,Hammam Sousse,64,1,1,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,no,yes
850000.0,Villa,Bou Mhel,Boumhel Bassatine,545,6,3,Good condition,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes
510000.0,Apartment,Cité El Wafa,Nabeul,163,3,2,New,yes,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
215000.0,Apartment,Cité El Wafa,Nabeul,68,1,1,Good condition,yes,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
395000.0,Villa,Beni Khiar,Beni Khiar,250,3,1,New,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
660000.0,Villa,Kairouan Ville,Kairouan Ville,300,6,3,Good condition,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
350000.0,House,Kairouan Ville,Kairouan Ville,360,3,3,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
240000.0,House,Ennasser,Kairouan Ville,138,6,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
360000.0,Apartment,Aouina,La Marsa,118,2,1,New,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no
1340837.0,Apartment,Les Jardins de Carthage,Le Kram,174,3,3,New,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
