Title,Price,Location,Area,Pieces,Rooms,Bathrooms,Condition,Stage,Air conditioning,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views,Age,uknown
Find an apartment for rent in Riadh al Andalous. 3 rooms. Satellite dish system.,"1,400 TND",Riadh al Andalous inAriana Ville,200m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,1ststage,no,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,1-5 years old,
Rent this apartment in La Soukra. Total area 1 m². Dressing room.,"2,000 TND",La Soukra inLa Soukra,,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,no,no,1-5 years old,
Flat for rent in La Marsa. 2 beautiful rooms. Central heating.,"5,000 TND",La Marsa inLa Marsa,350m²,4 Pieces,2 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,1-5 years old,
Flat for rent in Gammarth. 7 large rooms. Well furnished.,"2,200 TND",Gammarth inLa Marsa,,3 Pieces,2 Rooms,2 Bathrooms,Good condition,1ststage,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,1-5 years old,
Flat for rent in Gammarth. Surface area 1 m². Dressing room.,"6,500 TND",Gammarth inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,5-10 years old,
"Rent this apartment in Les Jardins de Carthage. 1 lovely room. Caretaker service available, air conditioning.","1,250 TND",Les Jardins de Carthage inLe Kram,75m²,2 Pieces,1 Room,1 Bathroom,New,5thstage,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,Less than 1 year,
Apartment for rent in Les Jardins de Carthage. 3 lovely rooms. Double glazed windows and central heating.,"1,700 TND",Les Jardins de Carthage inLe Kram,160m²,4 Pieces,3 Rooms,1 Bathroom,New,5thstage,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,Less than 1 year,
"Flat for rent in La Soukra. Area of 65 m². Caretaker service available, air conditioning.",970 TND,La Soukra inLa Soukra,65m²,,1 Room,1 Bathroom,Good condition,4thstage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,1-5 years old,1 Piece
"Apartment for rent in Cité El Khalil. 2 lovely rooms. Reinforced door, security.","1,250 TND",Cité El Khalil inLa Marsa,90m²,,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,10-20 years old,
Rent an apartment in Ain Zaghouan Nord. 1 room. Double glazing and central heating.,"1,100 TND",Ain Zaghouan Nord inLa Marsa,55m²,2 Pieces,1 Room,1 Bathroom,New,2ndstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,1-5 years old,
Flat for rent in Aéroport Tunis Carthage. Large area 142 m². Central heating.,"1,800 TND",Aéroport Tunis Carthage inLa Soukra,142m²,3 Pieces,3 Rooms,1 Bathroom,New,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in La Soukra. 1 Living area. Well equipped kitchen.,"1,200 TND",La Soukra inLa Soukra,70m²,,1 Room,1 Bathroom,New,,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,1 Piece
Lovely apartment for rent in Les Berges Du Lac 2. Dimension 430 m². caretaker and air conditioning.,"7,000 TND",Les Berges Du Lac 2 inLa Marsa,430m²,6 Pieces,5 Rooms,5 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,Less than 1 year,
Flat for rent in Les Jardins d'El Menzah 2. Total area 120 m². Fitted kitchen.,900 TND,Les Jardins d'El Menzah 2 inAriana Ville,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,1-5 years old,
Lovely apartment for rent in Hammamet. 3 large rooms. Cellar.,"1,300 TND",Hammamet inHammamet,,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,,
Rent this apartment in Les Berges Du Lac 1. 4 comfortable rooms. With lift and terrace.,"2,800 TND",Les Berges Du Lac 1 inLa Marsa,160m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Great apartment for rent in Aouina. Dimension 80 m². New furniture.,"1,600 TND",Aouina inLa Marsa,80m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Rent this apartment in Borj Baccouche. Area 70 m². caretaker and air conditioning.,850 TND,Borj Baccouche inAriana Ville,70m²,2 Pieces,1 Room,3 Bathrooms,Good condition,,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Apartment for rent in Les Berges Du Lac 1. 2 comfortable rooms. Furnishings.,"1,300 TND",Les Berges Du Lac 1 inLa Marsa,90m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,10-20 years old,
"Rent an apartment in La Marsa. 4 large living areas. General Satellite Dish, Secured neighbourhood.","3,500 TND",La Marsa inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,1-5 years old,
"Very nice apartment for rent in Les Berges Du Lac 2. 4 comfortable rooms. Double glazed window, Central air conditioning.","5,000 TND",Les Berges Du Lac 2 inLa Marsa,195m²,4 Pieces,3 Rooms,3 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,,
Apartment for rent in Gammarth. 4 large rooms. Parking spaces and terrace.,"8,000 TND",Gammarth inLa Marsa,,4 Pieces,3 Rooms,3 Bathrooms,Good condition,,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,,
Rent an apartment in Les Berges Du Lac 1. 4 large living areas. Double glazing and reinforced door.,"2,600 TND",Les Berges Du Lac 2 inLa Marsa,160m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,2ndstage,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,5-10 years old,
Very nice apartment for rent in Hammamet. 2 rooms. New furniture.,"1,900 TND",Hammamet inHammamet,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,,
Lovely apartment for rent in La Marsa. 5 large living areas. Storage unit.,"4,000 TND",La Marsa inLa Marsa,,5 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,yes,no,yes,no,5-10 years old,
Great apartment for rent in Aouina. 2 rooms. Lift and terrace.,"1,300 TND",Aouina inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,New,1ststage,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,Less than 1 year,
Apartment for rent. 2 rooms. Storage unit.,"1,300 TND",Tantana,150m²,3 Pieces,2 Rooms,1 Bathroom,New,,yes,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,,
"Great apartment for rent. 2 rooms. No Lift, Large terrace.","1,400 TND",Sousse Corniche,120m²,2 Pieces,2 Rooms,2 Bathrooms,New,,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,,
Apartment for rent in Sahloul. 3 rooms. Cooker with oven.,"1,200 TND",Sahloul inSousse Ville,160m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,6thstage,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,10-20 years old,
Apartment for rent in El Manar 1. 3 comfortable rooms. Large balcony.,700 TND,El Manar 1 inEl Menzah,200m²,3 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,5-10 years old,
"Very nice apartment for rent in Cité Ennasr 2. Total area 150 m². caretaker available, air conditioning system.","1,620 TND",Cité Ennasr 2 inAriana Ville,150m²,6 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,10-20 years old,
"Very nice apartment for rent in Les Berges Du Lac 2. 5 lovely rooms. Working fireplace, Residence with swimming pool.","7,500 TND",Les Berges Du Lac 2 inLa Marsa,320m²,6 Pieces,5 Rooms,6 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,Less than 1 year,
"Find an apartment for rent in Cité Du Stade. Large area 65 m². Double glazed window, Central air conditioning.","1,480 TND",Cité Du Stade inLa Marsa,65m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,Less than 1 year,
Apartment for rent in Les Berges Du Lac 2. 4 lovely rooms. Double glazing and reinforced door.,"3,500 TND",Les Berges Du Lac 2 inLa Marsa,200m²,6 Pieces,4 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,1-5 years old,
Apartment for rent in Ain Zaghouan Nord. Area 120 m². Satellite dish system and secured residence.,"2,300 TND",Ain Zaghouan Nord inLa Marsa,120m²,3 Pieces,2 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,Less than 1 year,
"Flat for rent in La Marsa. 2 beautiful rooms. Green areas, No Lift.","2,000 TND",La Marsa inLa Marsa,220m²,3 Pieces,2 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,1-5 years old,
"Find an apartment for rent in Les Jardins de Carthage. Large area 300 m². Property with swimming pool, Integrated air conditioning.","4,500 TND",Les Jardins de Carthage inLe Kram,300m²,5 Pieces,4 Rooms,4 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,Less than 1 year,
Apartment for rent in Les Berges Du Lac 2. Total area 167 m². Double glazing and central heating.,"3,100 TND",Les Berges Du Lac 2 inLa Marsa,167m²,2 Pieces,3 Rooms,1 Bathroom,New,,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,no,,
Lovely apartment for rent in Gammarth Supérieur. 1 lovely room. Double glazing and central heating.,"1,550 TND",Gammarth Supérieur inLa Marsa,80m²,2 Pieces,1 Room,2 Bathrooms,Good condition,,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,,
"Find an apartment for rent in Gammarth Village. Surface area 200 m². Residence with caretaker, general air conditioning.",,Gammarth Village inLa Marsa,200m²,,3 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,Less than 1 year,
Flat for rent in Les Berges Du Lac 2. Area of 120 m². Well decorated.,"2,900 TND",Les Berges Du Lac 2 inLa Marsa,120m²,,3 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,10-20 years old,
Apartment for rent in Ain Zaghouan Nord. 1 lovely room. Well furnished.,"1,700 TND",Ain Zaghouan Nord inLa Marsa,64m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Great apartment for rent in Hammamet. 3 rooms. Fully furnished.,"1,900 TND",Hammamet inHammamet,,7 Pieces,3 Rooms,2 Bathrooms,Good condition,3rdstage,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,,
Apartment for rent in Les Jardins d'El Menzah 1. 2 rooms. Reinforced door and central heating.,800 TND,Les Jardins d'El Menzah 1 inAriana Ville,74m²,,2 Rooms,1 Bathroom,Good condition,4thstage,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,5-10 years old,
"Rent this apartment in Gammarth. 2 lovely rooms. caretaker service available, General air conditioning.","3,800 TND",Gammarth inLa Marsa,180m²,4 Pieces,2 Rooms,3 Bathrooms,New,,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Lovely apartment for rent in Les Berges Du Lac 2. 3 beautiful rooms. Storage unit.,"6,000 TND",Les Berges Du Lac 2 inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,1ststage,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,1-5 years old,
Very nice apartment for rent in La Marsa. Total area 120 m². Air conditioning system.,"2,500 TND",La Marsa inLa Marsa,120m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,1-5 years old,
Rent an apartment in Hammamet. Surface area 1 m². Ample storage space.,"1,500 TND",Hammamet inHammamet,,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,,
"Great apartment for rent in Cité El Wafa. 2 large rooms. Caretaker service available, air conditioning.",850 TND,Cité El Wafa inNabeul,85m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
"Find an apartment for rent in Tunis Belvedere. 1 lovely room. caretaker available, air conditioning system.","1,850 TND",Tunis Belvedere inEl Menzah,80m²,2 Pieces,1 Room,1 Bathroom,New,5thstage,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,5-10 years old,
Very nice apartment for rent in La Marsa. 3 large rooms. New furniture.,"2,600 TND",La Marsa inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,no,,
Very nice apartment for rent in Cité Ennasr 1. Area 80 m². Cellar.,"1,250 TND",Cité Ennasr 1 inAriana Ville,80m²,2 Pieces,1 Room,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,,
Find an apartment for rent in La Marsa. 1 lovely room.,"3,500 TND",La Marsa inLa Marsa,50m²,,1 Room,1 Bathroom,New,,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,,1 Piece
Very nice apartment for rent in La Marsa. Large area 60 m².,"2,500 TND",La Marsa inLa Marsa,60m²,,1 Room,1 Bathroom,New,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,yes,yes,no,,1 Piece
"Apartment for sale in La Soukra. 2 rooms. Caretaker service available, air conditioning.","1,400 TND",La Soukra inLa Soukra,143m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,5-10 years old,
Lovely apartment for rent. Surface area 90 m². On-site security.,"3,000 TND",La Marsa inLa Marsa,90m²,3 Pieces,2 Rooms,2 Bathrooms,New,1ststage,yes,yes,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,1-5 years old,
Lovely apartment for rent in La Marsa. Total area 78 m². Lift and garage.,"1,600 TND",Cité Du Stade inLa Marsa,78m²,3 Pieces,2 Rooms,1 Bathroom,New,2ndstage,yes,yes,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,Less than 1 year,
"Apartment for rent in Les Jardins de Carthage. Dimension 60 m². Double glazed window, Central air conditioning.","1,200 TND",Les Jardins de Carthage inLe Kram,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,5thstage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,1-5 years old,
Apartment for rent in Ain Zaghouan Nord. Dimension 160 m². Satellite dish and security.,"2,200 TND",Ain Zaghouan Nord inLa Marsa,160m²,3 Pieces,2 Rooms,2 Bathrooms,New,3rdstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,1-5 years old,
Apartment for rent in Les Jardins de Carthage. 3 rooms. Double glazing and reinforced door.,"2,400 TND",Les Jardins de Carthage inLe Kram,170m²,4 Pieces,3 Rooms,3 Bathrooms,New,1ststage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,1-5 years old,
Apartment for rent in Gammarth Supérieur. Total area 80 m². Ample storage space.,"1,700 TND",Gammarth Supérieur inLa Marsa,80m²,2 Pieces,1 Room,2 Bathrooms,New,,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,1-5 years old,
Rent this apartment in Gammarth Supérieur. 3 large living areas. Fully equipped kitchen.,"3,000 TND",Gammarth Supérieur inLa Marsa,148m²,3 Pieces,2 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,no,,
Lovely apartment for rent in Ain Zaghouan Nord. 4 comfortable rooms. Air conditioning.,"1,400 TND",Ain Zaghouan Nord inLa Marsa,140m²,4 Pieces,3 Rooms,2 Bathrooms,New,1ststage,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1-5 years old,
Apartment for rent in La Soukra. 2 beautiful rooms. Storage unit.,"1,900 TND",La Soukra inLa Soukra,150m²,3 Pieces,2 Rooms,2 Bathrooms,New,4thstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,5-10 years old,
Lovely apartment for rent in El Kantaoui. 3 large living areas.,"550,000 TND",El Kantaoui inHammam Sousse,150m²,3 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Rent an apartment in Cité El Hana. Large area 150 m². caretaker and air conditioning.,"2,000 TND",Cité Du Stade inLa Marsa,150m²,4 Pieces,3 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,5-10 years old,
Apartment for rent in Riadh al Andalous. Small area 58 m². Air-conditioned.,900 TND,Riadh al Andalous inAriana Ville,58m²,,,,,,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
"Apartment for rent in La Marsa. 3 large rooms. Quiet sorroundings with mountain view, central heating.","3,500 TND",La Marsa inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,1-5 years old,
"Apartment for rent in Les Berges Du Lac 2. 3 lovely rooms. Partial sea view, Centralised air conditioning.","4,500 TND",Les Berges Du Lac 2 inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,New,6thstage,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,Less than 1 year,
Find an apartment for rent in Ain Zaghouan Nord. 1 lovely room. Air conditioning.,"1,500 TND",Ain Zaghouan Nord inLa Marsa,63m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Flat for rent in La Goulette. 1 Living area. Air conditioning.,950 TND,La Goulette inLa Goulette,60m²,2 Pieces,1 Room,1 Bathroom,New,,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Less than 1 year,
"Apartment for rent in Les Berges Du Lac 1. Large area 170 m². View facing the sea, Secured door.","4,000 TND",Les Berges Du Lac 1 inLa Marsa,170m²,4 Pieces,2 Rooms,2 Bathrooms,Good condition,,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,,
Apartment for rent in Les Jardins de Carthage. 3 rooms. Air conditioning system.,"1,700 TND",Les Jardins de Carthage inLe Kram,130m²,3 Pieces,3 Rooms,1 Bathroom,New,,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Apartment for rent in Les Jardins de Carthage. 3 beautiful rooms. Central heating.,"1,650 TND",Les Jardins de Carthage inLe Kram,140m²,3 Pieces,3 Rooms,1 Bathroom,New,,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Find an apartment for rent in Aouina. 3 large rooms. Double glazing and reinforced door.,"1,350 TND",Aouina inLa Marsa,130m²,3 Pieces,2 Rooms,1 Bathroom,New,5thstage,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,1-5 years old,
Rent an apartment in Les Jardins de Carthage. Large area 160 m². Double glazed windows and central heating.,"2,200 TND",Les Jardins de Carthage inLe Kram,160m²,4 Pieces,3 Rooms,3 Bathrooms,New,4thstage,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,Less than 1 year,
Rent an apartment in Aouina. 3 comfortable rooms. With lift.,"1,300 TND",Aouina inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,New,6thstage,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,Less than 1 year,
Lovely apartment for rent in Les Jardins de Carthage. Area 140 m². Double glazing and central heating.,"1,650 TND",Les Jardins de Carthage inLe Kram,140m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,5thstage,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,5-10 years old,
Find an apartment for rent in La Marsa. 1 Room. New furniture.,"3,000 TND",La Marsa inLa Marsa,,,2 Rooms,3 Bathrooms,Good condition,2ndstage,yes,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,no,1-5 years old,1 Piece
"Rent this apartment in Gammarth. 4 lovely rooms. Caretaker service available, air conditioning.","8,000 TND",Gammarth inLa Marsa,,,4 Rooms,4 Bathrooms,New,2ndstage,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,Less than 1 year,1 Piece
Apartment for rent in La Goulette Casino. 4 rooms. Cellar.,,La Goulette Casino inLa Goulette,150m²,5 Pieces,4 Rooms,1 Bathroom,New,,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,yes,,
Rent this apartment in Les Berges Du Lac 2. Small area 100 m². Ample storage space.,"4,800 TND",Les Berges Du Lac 2 inLa Marsa,100m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,,
Apartment for rent in Les Jardins d'El Menzah 2. 4 rooms. Equipped kitchen.,,Les Jardins d'El Menzah 2 inAriana Ville,120m²,4 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent in Aouina. Small area 60 m². caretaker and air conditioning.,900 TND,Aouina inLa Marsa,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,5thstage,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,1-5 years old,
"Rent this apartment in Les Berges Du Lac 1. 4 beautiful rooms. caretaker available, air conditioning system.","5,500 TND",Les Berges Du Lac 1 inLa Marsa,210m²,5 Pieces,4 Rooms,3 Bathrooms,New,,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Flat for rent in Cité Ennasr 2. 3 rooms. caretaker and air conditioning.,"1,500 TND",El Menzah 9 inEl Menzah,75m²,,1 Room,1 Bathroom,New,1ststage,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,10-20 years old,
"Rent this apartment in Mutuelle Ville. 4 rooms. Residence with caretaker, general air conditioning.","2,800 TND",Mutuelle Ville inEl Menzah,150m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,1-5 years old,
Rent this apartment in La Soukra. 2 rooms. General air conditioning.,"1,500 TND",La Soukra inLa Soukra,170m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,1-5 years old,
